"If incident beam > 100, viewglass no",,,,,,,,
Date/Time,AHU1 WIN NW OFFICE 1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU2 WIN NE BREAK ROOM:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SE OFFICE 2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SW OFFICE:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),,,,
 11/01  18:00:00,12.26201347,0,0,26.29904707,0,0,0,0
 11/01  19:00:00,0,0,0,0,0,0,0,0
 11/01  20:00:00,0,0,0,0,0,0,0,0
 11/01  21:00:00,0,0,0,0,0,0,0,0
 11/01  22:00:00,0,0,0,0,0,0,0,0
 11/01  23:00:00,0,0,0,0,0,0,0,0
 11/01  24:00:00,0,0,0,0,0,0,0,0
 11/02  01:00:00,0,0,0,0,0,0,0,0
 11/02  02:00:00,0,0,0,0,0,0,0,0
 11/02  03:00:00,0,0,0,0,0,0,0,0
 11/02  04:00:00,0,0,0,0,0,0,0,0
 11/02  05:00:00,0,0,0,0,0,0,0,0
 11/02  06:00:00,0,0,0,0,0,0,0,0
 11/02  07:00:00,0,41.16831932,85.9759499,0,0,0,1,0
 11/02  08:00:00,0,142.2743916,387.15141,0,0,1,1,0
 11/02  09:00:00,0,85.54561367,413.6216773,0,0,1,1,0
 11/02  10:00:00,0,12.52108474,366.6559823,7.12889983,0,0,1,0
 11/02  11:00:00,0,0,224.2079209,47.06102453,0,0,1,0
 11/02  12:00:00,0,0,199.7877971,123.0261445,0,0,1,1
 11/02  13:00:00,0,0,154.8524105,259.0266327,0,0,1,1
 11/02  14:00:00,0,0,74.89085278,348.0953862,0,0,1,1
 11/02  15:00:00,9.035770039,0,7.621081847,330.1634173,0,0,0,1
 11/02  16:00:00,62.4280594,0,0,345.4805495,1,0,0,1
 11/02  17:00:00,42.33099492,0,0,124.5752314,0,0,0,1
 11/02  18:00:00,16.16646481,0,0,33.78443936,0,0,0,0
 11/02  19:00:00,0,0,0,0,0,0,0,0
 11/02  20:00:00,0,0,0,0,0,0,0,0
 11/02  21:00:00,0,0,0,0,0,0,0,0
 11/02  22:00:00,0,0,0,0,0,0,0,0
 11/02  23:00:00,0,0,0,0,0,0,0,0
 11/02  24:00:00,0,0,0,0,0,0,0,0
 11/03  01:00:00,0,0,0,0,0,0,0,0
 11/03  02:00:00,0,0,0,0,0,0,0,0
 11/03  03:00:00,0,0,0,0,0,0,0,0
 11/03  04:00:00,0,0,0,0,0,0,0,0
 11/03  05:00:00,0,0,0,0,0,0,0,0
 11/03  06:00:00,0,0,0,0,0,0,0,0
 11/03  07:00:00,0,8.663550246,18.13653024,0,0,0,0,0
 11/03  08:00:00,0,31.54841331,85.33591934,0,0,0,1,0
 11/03  09:00:00,0,15.13805444,73.18978378,0,0,0,1,0
 11/03  10:00:00,0,2.41812222,127.4617827,4.534694471,0,0,1,0
 11/03  11:00:00,0,0,292.6950181,63.04625019,0,0,1,1
 11/03  12:00:00,0,0,211.9985224,126.1843095,0,0,1,1
 11/03  13:00:00,0,0,111.1995257,180.9406355,0,0,1,1
 11/03  14:00:00,0,0,40.47967312,185.6589332,0,0,0,1
 11/03  15:00:00,2.940208124,0,3.896768316,141.9951505,0,0,0,1
 11/03  16:00:00,10.05804147,0,0,54.58991975,0,0,0,1
 11/03  17:00:00,29.30728212,0,0,83.65766918,0,0,0,1
 11/03  18:00:00,4.972996536,0,0,10.68092292,0,0,0,0
 11/03  19:00:00,0,0,0,0,0,0,0,0
 11/03  20:00:00,0,0,0,0,0,0,0,0
 11/03  21:00:00,0,0,0,0,0,0,0,0
 11/03  22:00:00,0,0,0,0,0,0,0,0
 11/03  23:00:00,0,0,0,0,0,0,0,0
 11/03  24:00:00,0,0,0,0,0,0,0,0
 11/04  01:00:00,0,0,0,0,0,0,0,0
 11/04  02:00:00,0,0,0,0,0,0,0,0
 11/04  03:00:00,0,0,0,0,0,0,0,0
 11/04  04:00:00,0,0,0,0,0,0,0,0
 11/04  05:00:00,0,0,0,0,0,0,0,0
 11/04  06:00:00,0,0,0,0,0,0,0,0
 11/04  07:00:00,0,0.843357234,1.769207717,0,0,0,0,0
 11/04  08:00:00,0,9.750585351,28.78847154,0,0,0,0,0
 11/04  09:00:00,0,22.06708825,108.9299755,0,0,0,1,0
 11/04  10:00:00,0,3.398742177,106.7494846,2.366530763,0,0,1,0
 11/04  11:00:00,0,0,88.13309451,18.05029254,0,0,1,0
 11/04  12:00:00,0,0,38.69203167,22.26998528,0,0,0,0
 11/04  13:00:00,0,0,14.03133747,21.59085341,0,0,0,0
 11/04  14:00:00,0,0,0.973915685,3.546959078,0,0,0,0
 11/04  15:00:00,0.100128114,0,5.78E-02,3.238696903,0,0,0,0
 11/04  16:00:00,5.275333875,0,0,23.03861499,0,0,0,0
 11/04  17:00:00,33.65851748,0,0,95.19307437,0,0,0,1
 11/04  18:00:00,9.127190878,0,0,19.3139633,0,0,0,0
 11/04  19:00:00,0,0,0,0,0,0,0,0
 11/04  20:00:00,0,0,0,0,0,0,0,0
 11/04  21:00:00,0,0,0,0,0,0,0,0
 11/04  22:00:00,0,0,0,0,0,0,0,0
 11/04  23:00:00,0,0,0,0,0,0,0,0
 11/04  24:00:00,0,0,0,0,0,0,0,0
 11/05  01:00:00,0,0,0,0,0,0,0,0
 11/05  02:00:00,0,0,0,0,0,0,0,0
 11/05  03:00:00,0,0,0,0,0,0,0,0
 11/05  04:00:00,0,0,0,0,0,0,0,0
 11/05  05:00:00,0,0,0,0,0,0,0,0
 11/05  06:00:00,0,0,0,0,0,0,0,0
 11/05  07:00:00,0,0.351398847,0.737169882,0,0,0,0,0
 11/05  08:00:00,0,1.261258269,3.366163643,0,0,0,0,0
 11/05  09:00:00,0,0.408173056,2.184041957,0,0,0,0,0
 11/05  10:00:00,0,0.17286123,5.186416949,8.84E-02,0,0,0,0
 11/05  11:00:00,0,0,40.23318838,11.52509714,0,0,0,0
 11/05  12:00:00,0,0,139.7917033,81.50681274,0,0,1,1
 11/05  13:00:00,0,0,29.20738058,53.30745626,0,0,0,1
 11/05  14:00:00,0,0,50.38731878,240.2870048,0,0,1,1
 11/05  15:00:00,6.188736787,0,4.923539041,213.8397978,0,0,0,1
 11/05  16:00:00,50.31530243,0,0,276.6980463,1,0,0,1
 11/05  17:00:00,33.27330369,0,0,97.72972777,0,0,0,1
 11/05  18:00:00,15.75738148,0,0,32.83064398,0,0,0,0
 11/05  19:00:00,0,0,0,0,0,0,0,0
 11/05  20:00:00,0,0,0,0,0,0,0,0
 11/05  21:00:00,0,0,0,0,0,0,0,0
 11/05  22:00:00,0,0,0,0,0,0,0,0
 11/05  23:00:00,0,0,0,0,0,0,0,0
 11/05  24:00:00,0,0,0,0,0,0,0,0
 11/06  01:00:00,0,0,0,0,0,0,0,0
 11/06  02:00:00,0,0,0,0,0,0,0,0
 11/06  03:00:00,0,0,0,0,0,0,0,0
 11/06  04:00:00,0,0,0,0,0,0,0,0
 11/06  05:00:00,0,0,0,0,0,0,0,0
 11/06  06:00:00,0,0,0,0,0,0,0,0
 11/06  07:00:00,0,12.74743232,26.68856133,0,0,0,0,0
 11/06  08:00:00,0,48.33906708,131.4055931,0,0,0,1,0
 11/06  09:00:00,0,28.5196269,139.6145295,0,0,0,1,0
 11/06  10:00:00,0,4.985088376,198.3061024,5.675444445,0,0,1,0
 11/06  11:00:00,0,0,318.5634933,69.08586508,0,0,1,1
 11/06  12:00:00,0,0,276.9884193,167.0967396,0,0,1,1
 11/06  13:00:00,0,0,168.4415803,278.9929762,0,0,1,1
 11/06  14:00:00,0,0,80.2564019,378.4459014,0,0,1,1
 11/06  15:00:00,11.49198123,0,9.817636818,432.6109556,0,0,0,1
 11/06  16:00:00,74.74857845,0,0,408.4583014,1,0,0,1
 11/06  17:00:00,85.50689755,0,0,248.8064455,1,0,0,1
 11/06  18:00:00,14.90116329,0,0,31.83058531,0,0,0,0
 11/06  19:00:00,0,0,0,0,0,0,0,0
 11/06  20:00:00,0,0,0,0,0,0,0,0
 11/06  21:00:00,0,0,0,0,0,0,0,0
 11/06  22:00:00,0,0,0,0,0,0,0,0
 11/06  23:00:00,0,0,0,0,0,0,0,0
 11/06  24:00:00,0,0,0,0,0,0,0,0
 11/07  01:00:00,0,0,0,0,0,0,0,0
 11/07  02:00:00,0,0,0,0,0,0,0,0
 11/07  03:00:00,0,0,0,0,0,0,0,0
 11/07  04:00:00,0,0,0,0,0,0,0,0
 11/07  05:00:00,0,0,0,0,0,0,0,0
 11/07  06:00:00,0,0,0,0,0,0,0,0
 11/07  07:00:00,0,42.00784883,87.74472739,0,0,0,1,0
 11/07  08:00:00,0,155.1676751,425.4354823,0,0,1,1,0
 11/07  09:00:00,0,116.7040879,568.2528278,0,0,1,1,0
 11/07  10:00:00,0,17.66343254,552.5350136,12.03555682,0,0,1,0
 11/07  11:00:00,0,0,449.8075913,93.56622488,0,0,1,1
 11/07  12:00:00,0,0,287.0761087,172.6287077,0,0,1,1
 11/07  13:00:00,0,0,189.4227719,315.7700012,0,0,1,1
 11/07  14:00:00,0,0,94.67241192,447.9369437,0,0,1,1
 11/07  15:00:00,14.22401553,0,11.90173014,530.3580087,0,0,0,1
 11/07  16:00:00,97.01875385,0,0,525.9683174,1,0,0,1
 11/07  17:00:00,131.7662633,0,0,380.3309821,1,0,0,1
 11/07  18:00:00,33.3070844,0,0,70.40407809,0,0,0,1
 11/07  19:00:00,0,0,0,0,0,0,0,0
 11/07  20:00:00,0,0,0,0,0,0,0,0
 11/07  21:00:00,0,0,0,0,0,0,0,0
 11/07  22:00:00,0,0,0,0,0,0,0,0
 11/07  23:00:00,0,0,0,0,0,0,0,0
 11/07  24:00:00,0,0,0,0,0,0,0,0
 11/08  01:00:00,0,0,0,0,0,0,0,0
 11/08  02:00:00,0,0,0,0,0,0,0,0
 11/08  03:00:00,0,0,0,0,0,0,0,0
 11/08  04:00:00,0,0,0,0,0,0,0,0
 11/08  05:00:00,0,0,0,0,0,0,0,0
 11/08  06:00:00,0,0,0,0,0,0,0,0
 11/08  07:00:00,0,10.8805003,22.71128579,0,0,0,0,0
 11/08  08:00:00,0,58.40441604,166.6849648,0,0,1,1,0
 11/08  09:00:00,0,92.86674059,459.5817767,0,0,1,1,0
 11/08  10:00:00,0,15.35713342,485.4970931,10.68432919,0,0,1,0
 11/08  11:00:00,0,0,416.2091035,87.64011965,0,0,1,1
 11/08  12:00:00,0,0,281.1026381,163.7431364,0,0,1,1
 11/08  13:00:00,0,0,97.68574537,157.3615517,0,0,1,1
 11/08  14:00:00,0,0,47.72016062,233.800304,0,0,0,1
 11/08  15:00:00,10.71260589,0,8.308449162,393.2979682,0,0,0,1
 11/08  16:00:00,65.81034343,0,0,362.2932678,1,0,0,1
 11/08  17:00:00,65.9458073,0,0,192.6728659,1,0,0,1
 11/08  18:00:00,11.28228211,0,0,24.0942878,0,0,0,0
 11/08  19:00:00,0,0,0,0,0,0,0,0
 11/08  20:00:00,0,0,0,0,0,0,0,0
 11/08  21:00:00,0,0,0,0,0,0,0,0
 11/08  22:00:00,0,0,0,0,0,0,0,0
 11/08  23:00:00,0,0,0,0,0,0,0,0
 11/08  24:00:00,0,0,0,0,0,0,0,0
 11/09  01:00:00,0,0,0,0,0,0,0,0
 11/09  02:00:00,0,0,0,0,0,0,0,0
 11/09  03:00:00,0,0,0,0,0,0,0,0
 11/09  04:00:00,0,0,0,0,0,0,0,0
 11/09  05:00:00,0,0,0,0,0,0,0,0
 11/09  06:00:00,0,0,0,0,0,0,0,0
 11/09  07:00:00,0,43.39292481,90.55156591,0,0,0,1,0
 11/09  08:00:00,0,154.6910804,424.3938575,0,0,1,1,0
 11/09  09:00:00,0,104.0606077,481.0737699,0,0,1,1,0
 11/09  10:00:00,0,4.736883362,82.82703621,1.060030049,0,0,1,0
 11/09  11:00:00,0,0,54.53864327,11.8251932,0,0,1,0
 11/09  12:00:00,0,0,54.93040712,34.37282023,0,0,1,0
 11/09  13:00:00,0,0,62.9428595,113.4027645,0,0,1,1
 11/09  14:00:00,0,0,61.37079921,288.615193,0,0,1,1
 11/09  15:00:00,5.078426976,0,5.751434431,215.9942763,0,0,0,1
 11/09  16:00:00,25.99554721,0,0,146.3449503,0,0,0,1
 11/09  17:00:00,16.01867802,0,0,47.81762636,0,0,0,0
 11/09  18:00:00,1.950072914,0,0,4.198207975,0,0,0,0
 11/09  19:00:00,0,0,0,0,0,0,0,0
 11/09  20:00:00,0,0,0,0,0,0,0,0
 11/09  21:00:00,0,0,0,0,0,0,0,0
 11/09  22:00:00,0,0,0,0,0,0,0,0
 11/09  23:00:00,0,0,0,0,0,0,0,0
 11/09  24:00:00,0,0,0,0,0,0,0,0
 11/10  01:00:00,0,0,0,0,0,0,0,0
 11/10  02:00:00,0,0,0,0,0,0,0,0
 11/10  03:00:00,0,0,0,0,0,0,0,0
 11/10  04:00:00,0,0,0,0,0,0,0,0
 11/10  05:00:00,0,0,0,0,0,0,0,0
 11/10  06:00:00,0,0,0,0,0,0,0,0
 11/10  07:00:00,0,12.38837803,25.95053099,0,0,0,0,0
 11/10  08:00:00,0,60.46941264,168.9189094,0,0,1,1,0
 11/10  09:00:00,0,67.0665603,328.4438111,0,0,1,1,0
 11/10  10:00:00,0,10.11826008,316.5304598,6.950071137,0,0,1,0
 11/10  11:00:00,0,0,276.8734539,58.58756624,0,0,1,1
 11/10  12:00:00,0,0,217.7353122,131.8995042,0,0,1,1
 11/10  13:00:00,0,0,144.5620798,240.5781861,0,0,1,1
 11/10  14:00:00,0,0,70.61756642,332.9198877,0,0,1,1
 11/10  15:00:00,7.897876957,0,8.570317967,343.5437189,0,0,0,1
 11/10  16:00:00,27.93122152,0,0,161.6026857,0,0,0,1
 11/10  17:00:00,19.06518536,0,0,56.27127612,0,0,0,1
 11/10  18:00:00,3.610126903,0,0,7.665278728,0,0,0,0
 11/10  19:00:00,0,0,0,0,0,0,0,0
 11/10  20:00:00,0,0,0,0,0,0,0,0
 11/10  21:00:00,0,0,0,0,0,0,0,0
 11/10  22:00:00,0,0,0,0,0,0,0,0
 11/10  23:00:00,0,0,0,0,0,0,0,0
 11/10  24:00:00,0,0,0,0,0,0,0,0
 11/11  01:00:00,0,0,0,0,0,0,0,0
 11/11  02:00:00,0,0,0,0,0,0,0,0
 11/11  03:00:00,0,0,0,0,0,0,0,0
 11/11  04:00:00,0,0,0,0,0,0,0,0
 11/11  05:00:00,0,0,0,0,0,0,0,0
 11/11  06:00:00,0,0,0,0,0,0,0,0
 11/11  07:00:00,0,9.746987731,20.21179185,0,0,0,0,0
 11/11  08:00:00,0,29.36065052,81.93982693,0,0,0,1,0
 11/11  09:00:00,0,39.23996379,201.2735134,0,0,0,1,0
 11/11  10:00:00,0,9.793640202,315.8025377,6.705614953,0,0,1,0
 11/11  11:00:00,0,0,234.3718146,49.56541171,0,0,1,0
 11/11  12:00:00,0,0,209.2073893,128.5624053,0,0,1,1
 11/11  13:00:00,0,0,149.7714986,244.5450045,0,0,1,1
 11/11  14:00:00,0,0,46.13423522,204.8442697,0,0,0,1
 11/11  15:00:00,3.198395636,0,3.005669563,116.8861249,0,0,0,1
 11/11  16:00:00,24.90382812,0,0,138.6803709,0,0,0,1
 11/11  17:00:00,5.918262279,0,0,19.22927594,0,0,0,0
 11/11  18:00:00,0.885340943,0,0,1.844428009,0,0,0,0
 11/11  19:00:00,0,0,0,0,0,0,0,0
 11/11  20:00:00,0,0,0,0,0,0,0,0
 11/11  21:00:00,0,0,0,0,0,0,0,0
 11/11  22:00:00,0,0,0,0,0,0,0,0
 11/11  23:00:00,0,0,0,0,0,0,0,0
 11/11  24:00:00,0,0,0,0,0,0,0,0
 11/12  01:00:00,0,0,0,0,0,0,0,0
 11/12  02:00:00,0,0,0,0,0,0,0,0
 11/12  03:00:00,0,0,0,0,0,0,0,0
 11/12  04:00:00,0,0,0,0,0,0,0,0
 11/12  05:00:00,0,0,0,0,0,0,0,0
 11/12  06:00:00,0,0,0,0,0,0,0,0
 11/12  07:00:00,0,1.524552359,3.241301538,0,0,0,0,0
 11/12  08:00:00,0,6.474137349,17.32474668,0,0,0,0,0
 11/12  09:00:00,0,1.503927798,6.669319728,0,0,0,0,0
 11/12  10:00:00,0,7.43E-02,1.688612229,2.83E-02,0,0,0,0
 11/12  11:00:00,0,0,42.97559851,12.34593919,0,0,0,0
 11/12  12:00:00,0,0,149.2799893,86.97560689,0,0,1,1
 11/12  13:00:00,0,0,13.25025637,16.21112955,0,0,0,0
 11/12  14:00:00,0,0,1.868825135,8.631711889,0,0,0,0
 11/12  15:00:00,9.29E-02,0,0.107625929,3.510612414,0,0,0,0
 11/12  16:00:00,1.623903674,0,0,7.979752664,0,0,0,0
 11/12  17:00:00,5.484484929,0,0,15.63459093,0,0,0,0
 11/12  18:00:00,1.140978302,0,0,2.431781885,0,0,0,0
 11/12  19:00:00,0,0,0,0,0,0,0,0
 11/12  20:00:00,0,0,0,0,0,0,0,0
 11/12  21:00:00,0,0,0,0,0,0,0,0
 11/12  22:00:00,0,0,0,0,0,0,0,0
 11/12  23:00:00,0,0,0,0,0,0,0,0
 11/12  24:00:00,0,0,0,0,0,0,0,0
 11/13  01:00:00,0,0,0,0,0,0,0,0
 11/13  02:00:00,0,0,0,0,0,0,0,0
 11/13  03:00:00,0,0,0,0,0,0,0,0
 11/13  04:00:00,0,0,0,0,0,0,0,0
 11/13  05:00:00,0,0,0,0,0,0,0,0
 11/13  06:00:00,0,0,0,0,0,0,0,0
 11/13  07:00:00,0,19.58830547,41.64583023,0,0,0,0,0
 11/13  08:00:00,0,108.3818153,300.2321643,0,0,1,1,0
 11/13  09:00:00,0,103.2962135,506.5981147,0,0,1,1,0
 11/13  10:00:00,0,16.38527683,517.3194999,11.37815904,0,0,1,0
 11/13  11:00:00,0,0,440.0020683,92.37934721,0,0,1,1
 11/13  12:00:00,0,0,283.1382891,163.9720665,0,0,1,1
 11/13  13:00:00,0,0,79.18553743,120.3523523,0,0,1,1
 11/13  14:00:00,0,0,12.01886263,55.18115455,0,0,0,1
 11/13  15:00:00,2.235352525,0,2.017876034,91.43184524,0,0,0,1
 11/13  16:00:00,15.99335258,0,0,79.49791347,0,0,0,1
 11/13  17:00:00,62.20976266,0,0,177.470534,1,0,0,1
 11/13  18:00:00,9.197225085,0,0,19.88211355,0,0,0,0
 11/13  19:00:00,0,0,0,0,0,0,0,0
 11/13  20:00:00,0,0,0,0,0,0,0,0
 11/13  21:00:00,0,0,0,0,0,0,0,0
 11/13  22:00:00,0,0,0,0,0,0,0,0
 11/13  23:00:00,0,0,0,0,0,0,0,0
 11/13  24:00:00,0,0,0,0,0,0,0,0
 11/14  01:00:00,0,0,0,0,0,0,0,0
 11/14  02:00:00,0,0,0,0,0,0,0,0
 11/14  03:00:00,0,0,0,0,0,0,0,0
 11/14  04:00:00,0,0,0,0,0,0,0,0
 11/14  05:00:00,0,0,0,0,0,0,0,0
 11/14  06:00:00,0,0,0,0,0,0,0,0
 11/14  07:00:00,0,6.709252612,14.26648494,0,0,0,0,0
 11/14  08:00:00,0,47.00409953,133.0918275,0,0,0,1,0
 11/14  09:00:00,0,59.89107752,285.4892833,0,0,1,1,0
 11/14  10:00:00,0,5.306446726,161.1401517,3.927830943,0,0,1,0
 11/14  11:00:00,0,0,204.3491473,43.71533576,0,0,1,0
 11/14  12:00:00,0,0,138.8479107,80.16712228,0,0,1,1
 11/14  13:00:00,0,0,50.28470437,87.76508941,0,0,1,1
 11/14  14:00:00,0,0,55.21087092,272.1217387,0,0,1,1
 11/14  15:00:00,10.92482128,0,8.755566464,403.2486336,0,0,0,1
 11/14  16:00:00,71.71832294,0,0,390.7385162,1,0,0,1
 11/14  17:00:00,89.19331431,0,0,258.4168874,1,0,0,1
 11/14  18:00:00,16.07419921,0,0,34.61787895,0,0,0,0
 11/14  19:00:00,0,0,0,0,0,0,0,0
 11/14  20:00:00,0,0,0,0,0,0,0,0
 11/14  21:00:00,0,0,0,0,0,0,0,0
 11/14  22:00:00,0,0,0,0,0,0,0,0
 11/14  23:00:00,0,0,0,0,0,0,0,0
 11/14  24:00:00,0,0,0,0,0,0,0,0
 11/15  01:00:00,0,0,0,0,0,0,0,0
 11/15  02:00:00,0,0,0,0,0,0,0,0
 11/15  03:00:00,0,0,0,0,0,0,0,0
 11/15  04:00:00,0,0,0,0,0,0,0,0
 11/15  05:00:00,0,0,0,0,0,0,0,0
 11/15  06:00:00,0,0,0,0,0,0,0,0
 11/15  07:00:00,0,6.794715439,14.43902089,0,0,0,0,0
 11/15  08:00:00,0,47.53910816,135.3275583,0,0,0,1,0
 11/15  09:00:00,0,76.34987832,383.5216051,0,0,1,1,0
 11/15  10:00:00,0,15.16545143,494.9723846,11.08250448,0,0,1,0
 11/15  11:00:00,0,0,420.4979182,87.73262552,0,0,1,1
 11/15  12:00:00,0,0,257.4739711,150.5831611,0,0,1,1
 11/15  13:00:00,0,0,102.3779708,163.6799169,0,0,1,1
 11/15  14:00:00,0,0,34.75041692,162.7910759,0,0,0,1
 11/15  15:00:00,6.83696551,0,4.466953393,224.2766288,0,0,0,1
 11/15  16:00:00,60.20922253,0,0,322.8784862,1,0,0,1
 11/15  17:00:00,80.52606589,0,0,232.6436304,1,0,0,1
 11/15  18:00:00,16.22900533,0,0,34.91481901,0,0,0,0
 11/15  19:00:00,0,0,0,0,0,0,0,0
 11/15  20:00:00,0,0,0,0,0,0,0,0
 11/15  21:00:00,0,0,0,0,0,0,0,0
 11/15  22:00:00,0,0,0,0,0,0,0,0
 11/15  23:00:00,0,0,0,0,0,0,0,0
 11/15  24:00:00,0,0,0,0,0,0,0,0
 11/16  01:00:00,0,0,0,0,0,0,0,0
 11/16  02:00:00,0,0,0,0,0,0,0,0
 11/16  03:00:00,0,0,0,0,0,0,0,0
 11/16  04:00:00,0,0,0,0,0,0,0,0
 11/16  05:00:00,0,0,0,0,0,0,0,0
 11/16  06:00:00,0,0,0,0,0,0,0,0
 11/16  07:00:00,0,23.09139973,49.10952196,0,0,0,0,0
 11/16  08:00:00,0,103.7732178,278.751915,0,0,1,1,0
 11/16  09:00:00,0,36.85405589,179.6360109,0,0,0,1,0
 11/16  10:00:00,0,7.394947228,222.2084106,4.169810669,0,0,1,0
 11/16  11:00:00,0,0,93.99560517,18.51463637,0,0,1,0
 11/16  12:00:00,0,0,62.08662951,40.7067446,0,0,1,0
 11/16  13:00:00,0,0,96.52481154,167.7088715,0,0,1,1
 11/16  14:00:00,0,0,62.77743392,290.4980513,0,0,1,1
 11/16  15:00:00,5.462001927,0,5.278140438,208.2971584,0,0,0,1
 11/16  16:00:00,44.67485536,0,0,238.8531862,0,0,0,1
 11/16  17:00:00,66.86289571,0,0,193.2447194,1,0,0,1
 11/16  18:00:00,10.78984565,0,0,23.27274615,0,0,0,0
 11/16  19:00:00,0,0,0,0,0,0,0,0
 11/16  20:00:00,0,0,0,0,0,0,0,0
 11/16  21:00:00,0,0,0,0,0,0,0,0
 11/16  22:00:00,0,0,0,0,0,0,0,0
 11/16  23:00:00,0,0,0,0,0,0,0,0
 11/16  24:00:00,0,0,0,0,0,0,0,0
 11/17  01:00:00,0,0,0,0,0,0,0,0
 11/17  02:00:00,0,0,0,0,0,0,0,0
 11/17  03:00:00,0,0,0,0,0,0,0,0
 11/17  04:00:00,0,0,0,0,0,0,0,0
 11/17  05:00:00,0,0,0,0,0,0,0,0
 11/17  06:00:00,0,0,0,0,0,0,0,0
 11/17  07:00:00,0,2.957874482,7.793834353,0,0,0,0,0
 11/17  08:00:00,0,31.99706794,112.9991825,0,0,0,1,0
 11/17  09:00:00,0,34.02386228,245.0300115,0,0,0,1,0
 11/17  10:00:00,0,1.877076084,275.1773375,14.70889455,0,0,1,0
 11/17  11:00:00,0,0,321.0307498,82.54592671,0,0,1,1
 11/17  12:00:00,0,0,252.6227603,154.9183084,0,0,1,1
 11/17  13:00:00,0,0,140.0479318,204.5543227,0,0,1,1
 11/17  14:00:00,0,0,92.2291478,323.9845822,0,0,1,1
 11/17  15:00:00,0.65133581,0,24.41782975,339.6048371,0,0,0,1
 11/17  16:00:00,26.99428173,0,0,253.7630721,0,0,0,1
 11/17  17:00:00,36.75195467,0,0,142.174163,0,0,0,1
 11/17  18:00:00,5.641048939,0,0,15.3306332,0,0,0,0
 11/17  19:00:00,0,0,0,0,0,0,0,0
 11/17  20:00:00,0,0,0,0,0,0,0,0
 11/17  21:00:00,0,0,0,0,0,0,0,0
 11/17  22:00:00,0,0,0,0,0,0,0,0
 11/17  23:00:00,0,0,0,0,0,0,0,0
 11/17  24:00:00,0,0,0,0,0,0,0,0
 11/18  01:00:00,0,0,0,0,0,0,0,0
 11/18  02:00:00,0,0,0,0,0,0,0,0
 11/18  03:00:00,0,0,0,0,0,0,0,0
 11/18  04:00:00,0,0,0,0,0,0,0,0
 11/18  05:00:00,0,0,0,0,0,0,0,0
 11/18  06:00:00,0,0,0,0,0,0,0,0
 11/18  07:00:00,0,3.543592201,9.337167888,0,0,0,0,0
 11/18  08:00:00,0,40.23077828,143.5376279,0,0,0,1,0
 11/18  09:00:00,0,47.29302423,333.0460568,0,0,0,1,0
 11/18  10:00:00,0,2.054391053,232.9732249,10.05477596,0,0,1,0
 11/18  11:00:00,0,0,143.588918,37.40037769,0,0,1,0
 11/18  12:00:00,0,0,150.1415118,89.93968461,0,0,1,1
 11/18  13:00:00,0,0,21.37017997,26.73414852,0,0,0,0
 11/18  14:00:00,0,0,4.613946126,15.61873203,0,0,0,0
 11/18  15:00:00,0.136583146,0,0.969649241,27.99521442,0,0,0,0
 11/18  16:00:00,15.48697422,0,0,128.7025292,0,0,0,1
 11/18  17:00:00,40.66216852,0,0,153.995546,0,0,0,1
 11/18  18:00:00,8.300841451,0,0,22.4988317,0,0,0,0
 11/18  19:00:00,0,0,0,0,0,0,0,0
 11/18  20:00:00,0,0,0,0,0,0,0,0
 11/18  21:00:00,0,0,0,0,0,0,0,0
 11/18  22:00:00,0,0,0,0,0,0,0,0
 11/18  23:00:00,0,0,0,0,0,0,0,0
 11/18  24:00:00,0,0,0,0,0,0,0,0
 11/19  01:00:00,0,0,0,0,0,0,0,0
 11/19  02:00:00,0,0,0,0,0,0,0,0
 11/19  03:00:00,0,0,0,0,0,0,0,0
 11/19  04:00:00,0,0,0,0,0,0,0,0
 11/19  05:00:00,0,0,0,0,0,0,0,0
 11/19  06:00:00,0,0,0,0,0,0,0,0
 11/19  07:00:00,0,0.673575377,1.774833566,0,0,0,0,0
 11/19  08:00:00,0,19.69602934,74.68744453,0,0,0,1,0
 11/19  09:00:00,0,42.75067582,308.6876572,0,0,0,1,0
 11/19  10:00:00,0,2.255911482,311.5996627,16.03110543,0,0,1,0
 11/19  11:00:00,0,0,329.6793276,84.73415172,0,0,1,1
 11/19  12:00:00,0,0,278.0871873,173.0348434,0,0,1,1
 11/19  13:00:00,0,0,186.4737098,269.5650059,0,0,1,1
 11/19  14:00:00,0,0,91.28869013,316.3582381,0,0,1,1
 11/19  15:00:00,0.64738832,0,22.48345142,318.4533742,0,0,0,1
 11/19  16:00:00,28.92248071,0,0,272.0842658,0,0,0,1
 11/19  17:00:00,32.29001008,0,0,125.7724446,0,0,0,1
 11/19  18:00:00,5.540145206,0,0,15.02440691,0,0,0,0
 11/19  19:00:00,0,0,0,0,0,0,0,0
 11/19  20:00:00,0,0,0,0,0,0,0,0
 11/19  21:00:00,0,0,0,0,0,0,0,0
 11/19  22:00:00,0,0,0,0,0,0,0,0
 11/19  23:00:00,0,0,0,0,0,0,0,0
 11/19  24:00:00,0,0,0,0,0,0,0,0
